id,od,sequence,length,num_stops
6762,677,"[28, 25, 22, 23]",17310.387000000002,4
6763,677,"[28, 30, 22, 23]",40238.757499999985,4
6764,677,"[28, 30, 29, 23]",37695.71799999999,4
6765,677,"[28, 6, 25, 22, 23]",25910.501500000006,5
6766,677,"[28, 6, 22, 8, 23]",21611.706000000006,5
6767,677,"[28, 25, 6, 22, 23]",21217.202000000005,5
6768,677,"[28, 25, 22, 8, 23]",20339.011500000004,5
6769,677,"[28, 4, 6, 22, 23]",22707.680500000002,5
6770,677,"[28, 30, 22, 8, 23]",43267.38199999999,5
6771,678,"[28, 30, 15, 24]",58766.08999999998,4
6772,678,"[28, 4, 30, 15, 24]",66436.72149999997,5
6773,678,"[28, 30, 3, 2, 24]",91154.15950000001,5
6774,678,"[28, 30, 15, 2, 24]",75220.56549999997,5
6775,678,"[28, 25, 30, 15, 24]",61240.92299999998,5
6776,678,"[28, 30, 32, 15, 24]",59628.29849999999,5
6777,678,"[28, 30, 3, 15, 24]",78513.506,5
6778,678,"[28, 30, 15, 18, 24]",67909.77199999998,5
6779,678,"[28, 4, 17, 3, 2, 24]",77218.95400000003,6
6780,678,"[28, 4, 30, 3, 2, 24]",98824.791,6
6781,679,"[28, 25]",2482.5684999999994,2
6782,679,"[28, 6, 25]",11082.682999999999,3
6783,679,"[28, 30, 25]",27290.946499999987,3
6784,679,"[28, 6, 22, 25]",13969.826000000001,4
6785,679,"[28, 4, 6, 25]",15207.282,4
6786,679,"[28, 30, 22, 25]",35625.50199999998,4
6787,679,"[28, 4, 30, 25]",34961.57799999998,4
6788,679,"[28, 6, 4, 30, 25]",41370.45299999998,5
6789,679,"[28, 6, 22, 30, 25]",39373.02949999998,5
6790,679,"[28, 4, 6, 22, 25]",18094.425,5
6791,680,"[28, 30, 29]",31223.04999999999,3
6792,680,"[28, 4, 30, 29]",38893.681499999984,4
6793,680,"[28, 30, 22, 29]",35075.33249999998,4
6794,680,"[28, 6, 22, 29]",13419.656500000001,4
6795,680,"[28, 30, 32, 29]",38689.58099999999,4
6796,680,"[28, 25, 22, 29]",12146.962000000001,4
6797,680,"[28, 25, 30, 29]",33697.88299999999,4
6798,680,"[28, 4, 6, 22, 29]",17544.2555,5
6799,680,"[28, 4, 30, 22, 29]",42745.96399999998,5
6800,680,"[28, 30, 22, 12, 29]",60318.75449999998,5
6801,681,"[28, 30]",13649.340999999993,2
6802,681,"[28, 4, 30]",21319.97249999999,3
6803,681,"[28, 25, 30]",16124.173999999994,3
6804,681,"[28, 4, 17, 30]",33699.587499999994,4
6805,681,"[28, 6, 4, 30]",27728.84749999999,4
6806,681,"[28, 25, 22, 30]",24458.729499999987,4
6807,681,"[28, 6, 22, 30]",25731.423999999988,4
6808,681,"[28, 6, 25, 30]",24724.288499999995,4
6809,681,"[28, 4, 6, 22, 30]",29856.022999999986,5
6810,681,"[28, 4, 17, 3, 30]",86363.18550000002,5
6811,682,"[28, 6, 22, 12, 31]",41220.977,5
6812,682,"[28, 25, 22, 12, 31]",39948.2825,5
6813,682,"[28, 30, 22, 12, 31]",62876.652999999984,5
6814,682,"[28, 30, 29, 12, 31]",61865.16449999999,5
6815,682,"[28, 6, 25, 22, 12, 31]",48548.397000000004,6
6816,682,"[28, 6, 22, 29, 12, 31]",44061.77100000001,6
6817,682,"[28, 25, 6, 22, 12, 31]",43855.0975,6
6818,682,"[28, 25, 22, 29, 12, 31]",42789.0765,6
6819,682,"[28, 4, 6, 22, 12, 31]",45345.576,6
6820,682,"[28, 30, 22, 29, 12, 31]",65717.44699999999,6
6821,683,"[28, 30, 32]",32025.297999999988,3
6822,683,"[28, 4, 30, 32]",39695.929499999984,4
6823,683,"[28, 30, 15, 32]",65175.24549999998,4
6824,683,"[28, 25, 30, 32]",34500.13099999999,4
6825,683,"[28, 30, 29, 32]",37887.332999999984,4
6826,683,"[28, 4, 17, 30, 32]",52075.54449999999,5
6827,683,"[28, 4, 30, 15, 32]",72845.87699999998,5
6828,683,"[28, 30, 15, 19, 32]",66334.15649999998,5
6829,683,"[28, 6, 4, 30, 32]",46104.804499999984,5
6830,683,"[28, 25, 22, 29, 32]",18811.245000000003,5
6831,684,"[29, 19, 18, 1]",25723.779000000002,4
6832,684,"[29, 12, 31, 20, 1]",43897.12700000001,5
6833,684,"[29, 19, 13, 18, 1]",32578.364500000003,5
6834,684,"[29, 19, 18, 20, 1]",29318.116500000004,5
6835,684,"[29, 16, 13, 18, 1]",27260.7415,5
6836,684,"[29, 19, 15, 18, 1]",40316.556,5
6837,684,"[29, 19, 18, 24, 1]",33056.9135,5
6838,684,"[29, 23, 13, 18, 1]",29721.415500000003,5
6839,684,"[29, 16, 19, 18, 1]",27151.790500000003,5
6840,684,"[29, 19, 15, 24, 1]",38506.0085,5
6841,685,"[29, 30, 3, 2]",86474.6395,4
6842,685,"[29, 19, 15, 2]",39274.157999999996,4
6843,685,"[29, 30, 15, 2]",70541.04549999998,4
6844,685,"[29, 32, 15, 2]",42117.871,4
6845,685,"[29, 30, 3, 5, 2]",102875.62400000001,5
6846,685,"[29, 19, 18, 15, 2]",44105.880999999994,5
6847,685,"[29, 19, 15, 3, 2]",57345.77099999999,5
6848,685,"[29, 30, 17, 3, 2]",94422.4515,5
6849,685,"[29, 30, 15, 3, 2]",88612.65849999999,5
6850,685,"[29, 22, 30, 3, 2]",90326.92199999999,5
6851,686,"[29, 30, 3]",60898.234000000004,3
6852,686,"[29, 19, 15, 3]",31769.365499999996,4
6853,686,"[29, 30, 15, 3]",63036.25299999998,4
6854,686,"[29, 22, 30, 3]",64750.5165,4
6855,686,"[29, 30, 17, 3]",68846.046,4
6856,686,"[29, 32, 15, 3]",34613.078499999996,4
6857,686,"[29, 32, 30, 3]",68364.765,4
6858,686,"[29, 19, 18, 15, 3]",36601.0885,5
6859,686,"[29, 19, 15, 2, 3]",64850.5635,5
6860,686,"[29, 30, 15, 2, 3]",96117.45099999997,5
6861,687,"[29, 30, 4]",34570.253999999986,3
6862,687,"[29, 22, 6, 4]",13220.828000000001,4
6863,687,"[29, 30, 17, 4]",46949.86899999999,4
6864,687,"[29, 32, 30, 4]",42036.78499999999,4
6865,687,"[29, 22, 30, 4]",38422.53649999998,4
6866,687,"[29, 30, 28, 4]",35546.477499999986,4
6867,687,"[29, 22, 6, 28, 4]",17743.084000000003,5
6868,687,"[29, 30, 17, 10, 4]",49602.990499999985,5
6869,687,"[29, 12, 22, 6, 4]",38464.25,5
6870,687,"[29, 32, 15, 30, 4]",75186.73249999998,5
6871,688,"[29, 30, 3, 5]",92990.35450000002,4
6872,688,"[29, 19, 15, 5]",48009.497,4
6873,688,"[29, 30, 15, 5]",79276.38449999999,4
6874,688,"[29, 32, 15, 5]",50853.21000000001,4
6875,688,"[29, 30, 3, 2, 5]",96359.909,5
6876,688,"[29, 19, 18, 15, 5]",52841.22,5
6877,688,"[29, 19, 15, 2, 5]",49159.42749999999,5
6878,688,"[29, 30, 17, 3, 5]",100938.1665,5
6879,688,"[29, 30, 15, 2, 5]",80426.31499999997,5
6880,688,"[29, 22, 30, 3, 5]",96842.637,5
6881,689,"[29, 22, 8]",12965.335500000005,3
6882,689,"[29, 23, 8]",10813.606000000002,3
6883,689,"[29, 22, 23, 8]",18618.587000000007,4
6884,689,"[29, 12, 22, 8]",38208.75750000001,4
6885,689,"[29, 23, 21, 8]",19296.6855,4
6886,689,"[29, 30, 22, 8]",42850.81199999999,4
6887,689,"[29, 23, 22, 8]",24601.42850000001,4
6888,689,"[29, 16, 23, 8]",13838.244,4
6889,689,"[29, 22, 23, 21, 8]",27101.666500000003,5
6890,689,"[29, 12, 31, 21, 8]",42093.7415,5
6891,690,"[29, 23, 9]",10627.328000000001,3
6892,690,"[29, 16, 13, 9]",11348.353500000001,4
6893,690,"[29, 23, 13, 9]",13809.027500000002,4
6894,690,"[29, 19, 13, 9]",16665.976500000004,4
6895,690,"[29, 16, 23, 9]",13651.966,4
6896,690,"[29, 22, 23, 9]",18432.309000000005,4
6897,690,"[29, 16, 13, 23, 9]",18712.16,5
6898,690,"[29, 23, 16, 13, 9]",18183.860500000003,5
6899,690,"[29, 19, 16, 13, 9]",19475.996000000006,5
6900,690,"[29, 19, 13, 23, 9]",24029.783000000003,5
6901,691,"[29, 30, 4, 10]",39012.87149999999,4
6902,691,"[29, 30, 17, 10]",45160.372999999985,4
6903,691,"[29, 22, 6, 4, 10]",17663.4455,5
6904,691,"[29, 30, 4, 17, 10]",49599.81399999999,5
6905,691,"[29, 30, 28, 4, 10]",39989.09499999999,5
6906,691,"[29, 30, 17, 4, 10]",51392.48649999999,5
6907,691,"[29, 32, 30, 4, 10]",46479.40249999999,5
6908,691,"[29, 22, 30, 4, 10]",42865.15399999998,5
6909,691,"[29, 30, 3, 17, 10]",97823.97100000002,5
6910,691,"[29, 32, 30, 17, 10]",52626.90399999999,5
6911,692,"[29, 12]",14042.108,2
6912,692,"[29, 22, 12]",20315.538,3
6913,692,"[29, 23, 22, 12]",31951.631000000005,4
6914,692,"[29, 30, 22, 12]",50201.01449999998,4
6915,692,"[29, 23, 8, 22, 12]",34980.25550000001,5
6916,692,"[29, 16, 23, 22, 12]",34976.269,5
6917,692,"[29, 30, 25, 22, 12]",52081.02199999999,5
6918,692,"[29, 23, 21, 31, 12]",32472.083000000006,5
6919,692,"[29, 32, 30, 22, 12]",57667.545499999986,5
6920,692,"[29, 22, 8, 21, 31, 12]",41016.969000000005,6
6921,693,"[29, 16, 13]",9284.747000000001,3
6922,693,"[29, 19, 13]",14602.370000000003,3
6923,693,"[29, 23, 13]",11745.421000000002,3
6924,693,"[29, 16, 19, 13]",16030.381500000003,4
6925,693,"[29, 19, 16, 13]",17412.389500000005,4
6926,693,"[29, 22, 23, 13]",19550.402000000006,4
6927,693,"[29, 23, 9, 13]",12690.934500000001,4
6928,693,"[29, 16, 23, 13]",14770.059000000001,4
6929,693,"[29, 19, 18, 13]",24144.457500000004,4
6930,693,"[29, 32, 19, 13]",18604.994000000006,4
6931,694,"[29, 16, 13, 14]",15826.057500000003,4
6932,694,"[29, 19, 13, 14]",21143.680500000002,4
6933,694,"[29, 12, 31, 14]",35765.1315,4
6934,694,"[29, 19, 18, 14]",21722.834000000003,4
6935,694,"[29, 23, 13, 14]",18286.7315,4
6936,694,"[29, 23, 21, 14]",16398.041,4
6937,694,"[29, 16, 19, 13, 14]",22571.692000000003,5
6938,694,"[29, 16, 13, 18, 14]",23259.796500000004,5
6939,694,"[29, 19, 13, 18, 14]",28577.419500000004,5
6940,694,"[29, 12, 31, 20, 14]",43570.81300000001,5
6941,695,"[29, 19, 15]",20826.648,3
6942,695,"[29, 30, 15]",52093.53549999998,3
6943,695,"[29, 32, 15]",23670.361,3
6944,695,"[29, 19, 18, 15]",25658.371,4
6945,695,"[29, 30, 3, 15]",71840.9515,4
6946,695,"[29, 16, 19, 15]",22254.6595,4
6947,695,"[29, 32, 19, 15]",24829.272,4
6948,695,"[29, 19, 32, 15]",30178.517000000007,4
6949,695,"[29, 30, 32, 15]",52955.74399999999,4
6950,695,"[29, 22, 30, 15]",55945.81799999998,4
6951,696,"[29, 16]",4567.2335,2
6952,696,"[29, 19, 16]",12694.876000000002,3
6953,696,"[29, 23, 16]",11402.740500000002,3
6954,696,"[29, 19, 13, 16]",19319.883500000004,4
6955,696,"[29, 32, 19, 16]",16697.500000000004,4
6956,696,"[29, 23, 13, 16]",16462.934500000003,4
6957,696,"[29, 22, 23, 16]",19207.721500000007,4
6958,696,"[29, 19, 18, 13, 16]",28861.971000000005,5
6959,696,"[29, 19, 13, 23, 16]",24805.1955,5
6960,696,"[29, 32, 15, 19, 16]",41357.787,5
6961,697,"[29, 30, 17]",38540.340999999986,3
6962,697,"[29, 22, 30, 17]",42392.62349999998,4
6963,697,"[29, 30, 3, 17]",91203.93900000001,4
6964,697,"[29, 32, 30, 17]",46006.87199999999,4
6965,697,"[29, 30, 4, 17]",42979.78199999999,4
6966,697,"[29, 22, 6, 4, 17]",21630.356000000003,5
6967,697,"[29, 22, 30, 3, 17]",95056.22150000001,5
6968,697,"[29, 19, 15, 3, 17]",62075.070500000016,5
6969,697,"[29, 32, 15, 3, 17]",64918.78350000001,5
6970,697,"[29, 32, 30, 3, 17]",98670.47000000002,5
6971,698,"[29, 19, 18]",15946.121000000003,3
6972,698,"[29, 16, 13, 18]",17483.0835,4
6973,698,"[29, 19, 13, 18]",22800.706500000004,4
6974,698,"[29, 23, 13, 18]",19943.757500000003,4
6975,698,"[29, 16, 19, 18]",17374.132500000003,4
6976,698,"[29, 19, 15, 18]",30538.898,4
6977,698,"[29, 30, 15, 18]",61805.78549999998,4
6978,698,"[29, 32, 15, 18]",33382.611,4
6979,698,"[29, 32, 19, 18]",19948.745000000003,4
6980,698,"[29, 16, 13, 14, 18]",21602.770500000006,5
6981,699,"[29, 19]",7917.049000000001,2
6982,699,"[29, 16, 19]",9345.060500000001,3
6983,699,"[29, 32, 19]",11919.673000000003,3
6984,699,"[29, 16, 13, 19]",15970.068000000003,4
6985,699,"[29, 23, 13, 19]",18430.742000000006,4
6986,699,"[29, 32, 15, 19]",36579.96,4
6987,699,"[29, 30, 15, 19]",65003.134499999986,4
6988,699,"[29, 23, 16, 19]",16180.567500000003,4
6989,699,"[29, 30, 32, 19]",41205.056,4
6990,699,"[29, 16, 23, 13, 19]",21455.380000000005,5
6991,700,"[29, 19, 18, 20]",23283.794000000005,4
6992,700,"[29, 12, 31, 20]",37862.804500000006,4
6993,700,"[29, 19, 13, 14, 20]",26851.689000000002,5
6994,700,"[29, 19, 18, 1, 20]",31758.1015,5
6995,700,"[29, 16, 13, 14, 20]",21534.066000000003,5
6996,700,"[29, 12, 31, 14, 20]",41473.14,5
6997,700,"[29, 19, 15, 18, 20]",37876.571,5
6998,700,"[29, 19, 13, 18, 20]",30138.379500000006,5
6999,700,"[29, 19, 18, 14, 20]",27430.842500000002,5
7000,700,"[29, 23, 13, 14, 20]",23994.74,5
7001,701,"[29, 23, 21]",11858.567500000001,3
7002,701,"[29, 22, 8, 21]",20403.453500000003,4
7003,701,"[29, 23, 8, 21]",18251.724,4
7004,701,"[29, 12, 31, 21]",34655.6235,4
7005,701,"[29, 22, 23, 21]",19663.548500000004,4
7006,701,"[29, 23, 13, 21]",19496.148500000003,4
7007,701,"[29, 16, 13, 21]",17035.474500000004,4
7008,701,"[29, 19, 13, 21]",22353.097500000003,4
7009,701,"[29, 16, 23, 21]",14883.2055,4
7010,701,"[29, 22, 8, 23, 21]",22692.173000000003,5
7011,702,"[29, 22]",4557.112000000001,2
7012,702,"[29, 12, 22]",29800.534,3
7013,702,"[29, 23, 22]",16193.205000000005,3
7014,702,"[29, 30, 22]",34442.58849999998,3
7015,702,"[29, 23, 8, 22]",19221.829500000007,4
7016,702,"[29, 16, 23, 22]",19217.843000000004,4
7017,702,"[29, 30, 25, 22]",36322.59599999999,4
7018,702,"[29, 32, 30, 22]",41909.119499999986,4
7019,702,"[29, 23, 21, 8, 22]",27704.909000000003,5
7020,702,"[29, 16, 13, 23, 22]",24278.037000000004,5
7021,703,"[29, 23]",6472.6680000000015,2
7022,703,"[29, 16, 23]",9497.306,3
7023,703,"[29, 22, 23]",14277.649000000005,3
7024,703,"[29, 16, 13, 23]",14557.5,4
7025,703,"[29, 12, 22, 23]",39521.071,4
7026,703,"[29, 22, 8, 23]",17306.273500000003,4
7027,703,"[29, 19, 13, 23]",19875.123000000003,4
7028,703,"[29, 30, 22, 23]",44163.12549999999,4
7029,703,"[29, 19, 16, 23]",17624.948500000002,4
7030,703,"[29, 16, 19, 13, 23]",21303.134500000004,5
7031,704,"[29, 19, 15, 24]",31423.5705,4
7032,704,"[29, 30, 15, 24]",62690.457999999984,4
7033,704,"[29, 19, 18, 24]",25974.4755,4
7034,704,"[29, 32, 15, 24]",34267.2835,4
7035,704,"[29, 19, 15, 2, 24]",47878.045999999995,5
7036,704,"[29, 30, 3, 2, 24]",95078.5275,5
7037,704,"[29, 30, 15, 2, 24]",79144.93349999998,5
7038,704,"[29, 19, 13, 18, 24]",32829.061,5
7039,704,"[29, 19, 18, 1, 24]",32806.217000000004,5
7040,704,"[29, 16, 19, 15, 24]",32851.582,5
7041,705,"[29, 22, 25]",9664.393500000002,3
7042,705,"[29, 30, 25]",31215.31449999999,3
7043,705,"[29, 22, 6, 25]",13571.2085,4
7044,705,"[29, 12, 22, 25]",34907.8155,4
7045,705,"[29, 30, 22, 25]",39549.86999999998,4
7046,705,"[29, 22, 30, 25]",35067.59699999998,4
7047,705,"[29, 23, 22, 25]",21300.486500000006,4
7048,705,"[29, 30, 28, 25]",33705.61849999999,4
7049,705,"[29, 32, 30, 25]",38681.84549999999,4
7050,705,"[29, 22, 6, 28, 25]",15902.225,5
7051,706,"[29, 30, 3, 5, 27]",108984.87800000001,5
7052,706,"[29, 19, 15, 5, 27]",64004.0205,5
7053,706,"[29, 30, 15, 5, 27]",95270.90799999998,5
7054,706,"[29, 30, 3, 11, 27]",98086.383,5
7055,706,"[29, 32, 15, 5, 27]",66847.7335,5
7056,706,"[29, 30, 3, 5, 11, 27]",124551.8285,6
7057,706,"[29, 19, 18, 15, 5, 27]",68835.7435,6
7058,706,"[29, 19, 15, 2, 5, 27]",65153.95099999999,6
7059,706,"[29, 19, 15, 5, 11, 27]",79570.97099999999,6
7060,706,"[29, 30, 17, 3, 5, 27]",116932.69,6
7061,707,"[29, 30, 28]",31223.04999999999,3
7062,707,"[29, 22, 6, 28]",13419.656500000001,4
7063,707,"[29, 30, 4, 28]",38893.681499999984,4
7064,707,"[29, 32, 30, 28]",38689.58099999999,4
7065,707,"[29, 22, 25, 28]",12146.962000000001,4
7066,707,"[29, 30, 25, 28]",33697.88299999999,4
7067,707,"[29, 22, 30, 28]",35075.33249999998,4
7068,707,"[29, 22, 6, 4, 28]",17544.2555,5
7069,707,"[29, 30, 4, 6, 28]",45302.556499999984,5
7070,707,"[29, 12, 22, 6, 28]",38663.078499999996,5
7071,708,"[29, 30]",17573.708999999995,2
7072,708,"[29, 22, 30]",21425.99149999999,3
7073,708,"[29, 32, 30]",25040.239999999994,3
7074,708,"[29, 22, 25, 30]",23305.998999999996,4
7075,708,"[29, 12, 22, 30]",46669.41349999999,4
7076,708,"[29, 32, 15, 30]",58190.187499999985,4
7077,708,"[29, 19, 15, 30]",55346.47449999999,4
7078,708,"[29, 23, 22, 30]",33062.0845,4
7079,708,"[29, 19, 32, 30]",31548.396,4
7080,708,"[29, 22, 6, 4, 30]",30217.372999999992,5
7081,709,"[29, 12, 31]",30642.114500000003,3
7082,709,"[29, 22, 12, 31]",36915.5445,4
7083,709,"[29, 23, 21, 31]",15872.076500000001,4
7084,709,"[29, 22, 8, 21, 31]",24416.9625,5
7085,709,"[29, 30, 22, 12, 31]",66801.02099999998,5
7086,709,"[29, 23, 22, 12, 31]",48551.63750000001,5
7087,709,"[29, 23, 21, 14, 31]",21521.058,5
7088,709,"[29, 22, 23, 21, 31]",23677.057500000003,5
7089,709,"[29, 16, 13, 14, 31]",20949.074500000002,5
7090,709,"[29, 23, 8, 21, 31]",22265.233,5
7091,710,"[29, 32]",6664.282999999999,2
7092,710,"[29, 19, 32]",13172.439000000004,3
7093,710,"[29, 30, 32]",35949.66599999999,3
7094,710,"[29, 19, 15, 32]",37832.726,4
7095,710,"[29, 16, 19, 32]",14600.450500000004,4
7096,710,"[29, 30, 15, 32]",69099.61349999998,4
7097,710,"[29, 22, 30, 32]",39801.948499999984,4
7098,710,"[29, 19, 18, 15, 32]",42664.449,5
7099,710,"[29, 19, 15, 30, 32]",73722.43149999998,5
7100,710,"[29, 16, 13, 19, 32]",21225.458000000006,5
7101,711,"[30, 15, 18, 1]",54009.73449999999,4
7102,711,"[30, 15, 24, 1]",52199.18699999999,4
7103,711,"[30, 3, 15, 18, 1]",73757.1505,5
7104,711,"[30, 15, 18, 20, 1]",57604.071999999986,5
7105,711,"[30, 15, 19, 18, 1]",65236.15549999998,5
7106,711,"[30, 15, 24, 18, 1]",64922.76149999998,5
7107,711,"[30, 32, 15, 18, 1]",54871.943,5
7108,711,"[30, 3, 2, 24, 1]",84587.25650000002,5
7109,711,"[30, 3, 15, 24, 1]",71946.603,5
7110,711,"[30, 15, 18, 24, 1]",61342.868999999984,5
7111,712,"[30, 3, 2]",68900.93050000002,3
7112,712,"[30, 15, 2]",52967.33649999998,3
7113,712,"[30, 3, 5, 2]",85301.91500000001,4
7114,712,"[30, 17, 3, 2]",76848.74250000001,4
7115,712,"[30, 15, 3, 2]",71038.94949999999,4
7116,712,"[30, 3, 15, 2]",72714.7525,4
7117,712,"[30, 32, 15, 2]",53829.54499999999,4
7118,712,"[30, 15, 5, 2]",71587.94499999998,4
7119,712,"[30, 15, 24, 2]",53720.63699999999,4
7120,712,"[30, 3, 5, 15, 2]",121047.00450000001,5
7121,713,"[30, 3]",43324.52500000001,2
7122,713,"[30, 15, 3]",45462.54399999998,3
7123,713,"[30, 17, 3]",51272.33700000001,3
7124,713,"[30, 15, 2, 3]",78543.74199999998,4
7125,713,"[30, 32, 15, 3]",46324.75249999999,4
7126,713,"[30, 15, 5, 3]",93794.796,4
7127,713,"[30, 4, 17, 3]",55711.778000000006,4
7128,713,"[30, 15, 2, 5, 3]",94944.72649999999,5
7129,713,"[30, 32, 19, 15, 3]",47483.663499999995,5
7130,713,"[30, 32, 15, 2, 3]",79405.95049999999,5
7131,714,"[30, 4]",16996.54499999999,2
7132,714,"[30, 17, 4]",29376.159999999993,3
7133,714,"[30, 28, 4]",17972.76849999999,3
7134,714,"[30, 17, 10, 4]",32029.28149999999,4
7135,714,"[30, 22, 6, 4]",25532.59549999999,4
7136,714,"[30, 28, 6, 4]",24381.64349999999,4
7137,714,"[30, 25, 6, 4]",24525.459999999992,4
7138,714,"[30, 3, 17, 4]",82039.75800000003,4
7139,714,"[30, 25, 28, 4]",20447.601499999993,4
7140,714,"[30, 22, 25, 6, 4]",32860.01549999999,5
7141,715,"[30, 3, 5]",75416.64550000001,3
7142,715,"[30, 15, 5]",61702.67549999999,3
7143,715,"[30, 3, 2, 5]",78786.20000000001,4
7144,715,"[30, 17, 3, 5]",83364.45750000002,4
7145,715,"[30, 15, 2, 5]",62852.60599999998,4
7146,715,"[30, 3, 11, 5]",77955.399,4
7147,715,"[30, 32, 15, 5]",62564.884,4
7148,715,"[30, 15, 3, 5]",77554.66449999998,4
7149,715,"[30, 3, 15, 5]",81450.09150000001,4
7150,715,"[30, 3, 2, 15, 5]",114531.28950000001,5
7151,716,"[30, 15, 7]",36783.99199999999,3
7152,716,"[30, 3, 15, 7]",56531.40800000001,4
7153,716,"[30, 32, 15, 7]",37646.2005,4
7154,716,"[30, 3, 2, 15, 7]",89612.60600000001,5
7155,716,"[30, 17, 3, 15, 7]",64479.22,5
7156,716,"[30, 32, 19, 15, 7]",38805.1115,5
7157,716,"[30, 3, 5, 15, 7]",104863.66000000002,5
7158,716,"[30, 29, 19, 15, 7]",40664.52249999999,5
7159,716,"[30, 29, 32, 15, 7]",43508.235499999995,5
7160,716,"[30, 3, 2, 5, 15, 7]",108233.21450000002,6
7161,717,"[30, 22, 8]",25277.102999999992,3
7162,717,"[30, 25, 22, 8]",27157.1105,4
7163,717,"[30, 22, 23, 8]",30930.354499999994,4
7164,717,"[30, 29, 22, 8]",30539.0445,4
7165,717,"[30, 29, 23, 8]",28387.314999999995,4
7166,717,"[30, 25, 6, 22, 8]",31063.925499999998,5
7167,717,"[30, 25, 22, 23, 8]",32810.362,5
7168,717,"[30, 22, 29, 23, 8]",32239.59749999999,5
7169,717,"[30, 22, 23, 21, 8]",39413.43399999999,5
7170,717,"[30, 4, 6, 22, 8]",34068.48449999999,5
7171,718,"[30, 22, 23, 9]",30744.076499999992,4
7172,718,"[30, 29, 23, 9]",28201.036999999997,4
7173,718,"[30, 22, 8, 23, 9]",33772.700999999994,5
7174,718,"[30, 22, 23, 13, 9]",33925.77599999999,5
7175,718,"[30, 15, 18, 13, 9]",54494.01949999999,5
7176,718,"[30, 29, 16, 13, 9]",28922.0625,5
7177,718,"[30, 29, 23, 13, 9]",31382.7365,5
7178,718,"[30, 22, 29, 23, 9]",32053.31949999999,5
7179,718,"[30, 25, 22, 23, 9]",32624.084,5
7180,718,"[30, 15, 19, 13, 9]",56178.35299999999,5
7181,719,"[30, 4, 10]",21439.16249999999,3
7182,719,"[30, 17, 10]",27586.66399999999,3
7183,719,"[30, 4, 17, 10]",32026.104999999996,4
7184,719,"[30, 28, 4, 10]",22415.38599999999,4
7185,719,"[30, 17, 4, 10]",33818.7775,4
7186,719,"[30, 3, 17, 10]",80250.26200000003,4
7187,719,"[30, 28, 6, 4, 10]",28824.26099999999,5
7188,719,"[30, 28, 4, 17, 10]",33002.328499999996,5
7189,719,"[30, 22, 6, 4, 10]",29975.21299999999,5
7190,719,"[30, 3, 17, 4, 10]",86482.37550000002,5
7191,720,"[30, 3, 11]",63453.29950000001,3
7192,720,"[30, 15, 3, 11]",65591.31849999998,4
7193,720,"[30, 3, 5, 11]",89918.74500000001,4
7194,720,"[30, 17, 3, 11]",71401.1115,4
7195,720,"[30, 15, 5, 11]",76204.775,4
7196,720,"[30, 15, 3, 5, 11]",92056.76399999998,5
7197,720,"[30, 3, 2, 5, 11]",93288.29950000001,5
7198,720,"[30, 3, 5, 27, 11]",108470.5435,5
7199,720,"[30, 32, 15, 3, 11]",66453.52699999999,5
7200,720,"[30, 17, 3, 5, 11]",97866.55700000002,5
7201,721,"[30, 22, 12]",32627.305499999988,3
7202,721,"[30, 29, 12]",31615.816999999995,3
7203,721,"[30, 22, 29, 12]",35468.09949999999,4
7204,721,"[30, 25, 22, 12]",34507.312999999995,4
7205,721,"[30, 29, 22, 12]",37889.246999999996,4
7206,721,"[30, 32, 29, 12]",39082.348,4
7207,721,"[30, 22, 23, 29, 12]",47104.1925,5
7208,721,"[30, 25, 6, 22, 12]",38414.128,5
7209,721,"[30, 25, 22, 29, 12]",37348.106999999996,5
7210,721,"[30, 29, 23, 22, 12]",49525.340000000004,5
7211,722,"[30, 29, 16, 13]",26858.456,4
7212,722,"[30, 15, 18, 13]",52430.412999999986,4
7213,722,"[30, 29, 19, 13]",32176.078999999998,4
7214,722,"[30, 22, 23, 13]",31862.169499999993,4
7215,722,"[30, 15, 19, 13]",54114.74649999999,4
7216,722,"[30, 29, 23, 13]",29319.129999999997,4
7217,722,"[30, 32, 19, 13]",30316.667999999998,4
7218,722,"[30, 29, 16, 19, 13]",33604.0905,5
7219,722,"[30, 15, 18, 14, 13]",56550.09999999999,5
7220,722,"[30, 29, 19, 16, 13]",34986.09849999999,5
7221,723,"[30, 15, 18, 14]",50008.78949999999,4
7222,723,"[30, 3, 15, 18, 14]",69756.20550000001,5
7223,723,"[30, 15, 19, 13, 14]",60656.056999999986,5
7224,723,"[30, 15, 18, 13, 14]",58971.723499999986,5
7225,723,"[30, 22, 8, 21, 14]",37254.69449999999,5
7226,723,"[30, 15, 24, 18, 14]",60921.816499999986,5
7227,723,"[30, 15, 19, 18, 14]",61235.21049999999,5
7228,723,"[30, 15, 18, 20, 14]",57277.75799999999,5
7229,723,"[30, 29, 12, 31, 14]",53338.8405,5
7230,723,"[30, 22, 12, 31, 14]",54350.32899999999,5
7231,724,"[30, 15]",34519.82649999999,2
7232,724,"[30, 3, 15]",54267.24250000001,3
7233,724,"[30, 32, 15]",35382.034999999996,3
7234,724,"[30, 3, 2, 15]",87348.44050000001,4
7235,724,"[30, 17, 3, 15]",62215.0545,4
7236,724,"[30, 32, 19, 15]",36540.945999999996,4
7237,724,"[30, 3, 5, 15]",102599.49450000002,4
7238,724,"[30, 29, 19, 15]",38400.35699999999,4
7239,724,"[30, 29, 32, 15]",41244.06999999999,4
