id,sequence,length,num_stops
1513,"[12, 11, 10, 13, 14]",27,5
1514,"[12, 11, 13, 10, 14]",33,5
1515,"[12, 4, 6, 8, 10, 14]",32,6
1516,"[12, 4, 6, 15, 7, 10, 14]",34,7
1517,"[12, 4, 6, 8, 10, 13, 14]",36,7
1518,"[12, 4, 6, 15, 8, 10, 14]",35,7
1519,"[12, 4, 2, 3, 6, 8, 10, 14]",36,8
1520,"[12, 4, 6, 8, 15, 7, 10, 14]",35,8
1521,"[12, 4, 6, 15]",17,4
1522,"[12, 11, 10, 7, 15]",24,5
1523,"[12, 4, 6, 8, 15]",18,5
1524,"[12, 11, 10, 8, 15]",25,5
1525,"[12, 4, 2, 3, 6, 15]",21,6
1526,"[12, 11, 13, 10, 7, 15]",34,6
1527,"[12, 11, 10, 8, 6, 15]",28,6
1528,"[12, 11, 13, 10, 8, 15]",35,6
1529,"[12, 4, 6, 8, 10, 7, 15]",33,7
1530,"[12, 4, 5, 2, 3, 6, 15]",28,7
1531,"[13, 11, 12, 4, 2, 1]",36,6
1532,"[13, 10, 8, 6, 3, 2, 1]",33,7
1533,"[13, 11, 12, 4, 5, 2, 1]",43,7
1534,"[13, 10, 11, 12, 4, 2, 1]",46,7
1535,"[13, 10, 8, 6, 4, 2, 1]",35,7
1536,"[13, 11, 10, 8, 6, 3, 2, 1]",33,8
1537,"[13, 14, 10, 8, 6, 3, 2, 1]",33,8
1538,"[13, 10, 8, 15, 6, 3, 2, 1]",36,8
1539,"[13, 11, 12, 4, 6, 3, 2, 1]",42,8
1540,"[13, 10, 7, 15, 6, 3, 2, 1]",35,8
1541,"[13, 11, 12, 4, 2]",28,5
1542,"[13, 10, 8, 6, 3, 2]",25,6
1543,"[13, 11, 12, 4, 5, 2]",35,6
1544,"[13, 10, 11, 12, 4, 2]",38,6
1545,"[13, 10, 8, 6, 4, 2]",27,6
1546,"[13, 11, 10, 8, 6, 3, 2]",25,7
1547,"[13, 14, 10, 8, 6, 3, 2]",25,7
1548,"[13, 10, 8, 15, 6, 3, 2]",28,7
1549,"[13, 11, 12, 4, 6, 3, 2]",34,7
1550,"[13, 10, 7, 15, 6, 3, 2]",27,7
1551,"[13, 10, 8, 6, 3]",23,5
1552,"[13, 11, 12, 4, 2, 3]",30,6
1553,"[13, 10, 7, 15, 6, 3]",25,6
1554,"[13, 10, 8, 15, 6, 3]",26,6
1555,"[13, 14, 10, 8, 6, 3]",23,6
1556,"[13, 11, 10, 8, 6, 3]",23,6
1557,"[13, 11, 12, 4, 6, 3]",32,6
1558,"[13, 10, 8, 6, 4, 2, 3]",29,7
1559,"[13, 10, 11, 12, 4, 2, 3]",40,7
1560,"[13, 10, 7, 15, 8, 6, 3]",26,7
1561,"[13, 11, 12, 4]",25,4
1562,"[13, 10, 8, 6, 4]",24,5
1563,"[13, 10, 11, 12, 4]",35,5
1564,"[13, 11, 10, 8, 6, 4]",24,6
1565,"[13, 14, 10, 8, 6, 4]",24,6
1566,"[13, 10, 8, 15, 6, 4]",27,6
1567,"[13, 10, 7, 15, 6, 4]",26,6
1568,"[13, 14, 10, 11, 12, 4]",35,6
1569,"[13, 10, 8, 6, 3, 2, 4]",28,7
1570,"[13, 11, 10, 7, 15, 6, 4]",26,7
1571,"[13, 11, 12, 4, 5]",29,5
1572,"[13, 10, 8, 6, 4, 5]",28,6
1573,"[13, 11, 12, 4, 2, 5]",34,6
1574,"[13, 10, 11, 12, 4, 5]",39,6
1575,"[13, 11, 10, 8, 6, 4, 5]",28,7
1576,"[13, 14, 10, 8, 6, 4, 5]",28,7
1577,"[13, 10, 8, 15, 6, 4, 5]",31,7
1578,"[13, 10, 8, 6, 3, 2, 5]",31,7
1579,"[13, 10, 8, 6, 4, 2, 5]",33,7
1580,"[13, 10, 7, 15, 6, 4, 5]",30,7
1581,"[13, 10, 8, 6]",20,4
1582,"[13, 11, 10, 8, 6]",20,5
1583,"[13, 10, 7, 15, 6]",22,5
1584,"[13, 10, 8, 15, 6]",23,5
1585,"[13, 14, 10, 8, 6]",20,5
1586,"[13, 11, 12, 4, 6]",29,5
1587,"[13, 11, 10, 7, 15, 6]",22,6
1588,"[13, 11, 10, 8, 15, 6]",23,6
1589,"[13, 10, 11, 12, 4, 6]",39,6
1590,"[13, 10, 7, 15, 8, 6]",23,6
1591,"[13, 10, 7]",17,3
1592,"[13, 11, 10, 7]",17,4
1593,"[13, 14, 10, 7]",17,4
1594,"[13, 10, 8, 15, 7]",22,5
1595,"[13, 11, 10, 8, 15, 7]",22,6
1596,"[13, 14, 10, 8, 15, 7]",22,6
1597,"[13, 10, 8, 6, 15, 7]",25,6
1598,"[13, 11, 12, 4, 6, 15, 7]",34,7
1599,"[13, 11, 10, 8, 6, 15, 7]",25,7
1600,"[13, 14, 10, 8, 6, 15, 7]",25,7
1601,"[13, 10, 8]",18,3
1602,"[13, 11, 10, 8]",18,4
1603,"[13, 14, 10, 8]",18,4
1604,"[13, 10, 7, 15, 8]",21,5
1605,"[13, 11, 12, 4, 6, 8]",31,6
1606,"[13, 11, 10, 7, 15, 8]",21,6
1607,"[13, 14, 10, 7, 15, 8]",21,6
1608,"[13, 10, 7, 15, 6, 8]",24,6
1609,"[13, 10, 11, 12, 4, 6, 8]",41,7
1610,"[13, 11, 12, 4, 6, 15, 8]",34,7
1611,"[13, 10, 7, 15, 9]",27,5
1612,"[13, 10, 8, 15, 9]",28,5
1613,"[13, 11, 10, 7, 15, 9]",27,6
1614,"[13, 10, 8, 6, 15, 9]",31,6
1615,"[13, 14, 10, 7, 15, 9]",27,6
1616,"[13, 11, 10, 8, 15, 9]",28,6
1617,"[13, 14, 10, 8, 15, 9]",28,6
1618,"[13, 11, 12, 4, 6, 15, 9]",40,7
1619,"[13, 11, 10, 8, 6, 15, 9]",31,7
1620,"[13, 14, 10, 8, 6, 15, 9]",31,7
1621,"[13, 10]",10,2
1622,"[13, 11, 10]",10,3
1623,"[13, 14, 10]",10,3
1624,"[13, 11, 12, 4, 6, 8, 10]",39,7
1625,"[13, 11, 12, 4, 6, 15, 7, 10]",41,8
1626,"[13, 11, 12, 4, 6, 15, 8, 10]",42,8
1627,"[13, 11, 12, 4, 2, 3, 6, 8, 10]",43,9
1628,"[13, 11, 12, 4, 6, 8, 15, 7, 10]",42,9
1629,"[13, 11, 12, 4, 5, 2, 3, 6, 8, 10]",50,10
1630,"[13, 11, 12, 4, 2, 3, 6, 15, 7, 10]",45,10
1631,"[13, 11]",5,2
1632,"[13, 10, 11]",15,3
1633,"[13, 14, 10, 11]",15,4
1634,"[13, 10, 8, 6, 4, 12, 11]",44,7
1635,"[13, 14, 10, 8, 6, 4, 12, 11]",44,8
1636,"[13, 10, 7, 15, 6, 4, 12, 11]",46,8
1637,"[13, 10, 8, 15, 6, 4, 12, 11]",47,8
1638,"[13, 10, 8, 6, 3, 2, 4, 12, 11]",48,9
1639,"[13, 14, 10, 7, 15, 6, 4, 12, 11]",46,9
1640,"[13, 14, 10, 8, 15, 6, 4, 12, 11]",47,9
1641,"[13, 11, 12]",15,3
1642,"[13, 10, 11, 12]",25,4
1643,"[13, 14, 10, 11, 12]",25,5
1644,"[13, 10, 8, 6, 4, 12]",34,6
1645,"[13, 11, 10, 8, 6, 4, 12]",34,7
1646,"[13, 14, 10, 8, 6, 4, 12]",34,7
1647,"[13, 10, 7, 15, 6, 4, 12]",36,7
1648,"[13, 10, 8, 15, 6, 4, 12]",37,7
1649,"[13, 10, 8, 6, 3, 2, 4, 12]",38,8
1650,"[13, 11, 10, 7, 15, 6, 4, 12]",36,8
1651,"[13, 14]",2,2
1652,"[13, 10, 14]",18,3
1653,"[13, 11, 10, 14]",18,4
1654,"[13, 11, 12, 4, 6, 8, 10, 14]",47,8
1655,"[13, 11, 12, 4, 6, 15, 7, 10, 14]",49,9
1656,"[13, 11, 12, 4, 6, 15, 8, 10, 14]",50,9
1657,"[13, 11, 12, 4, 2, 3, 6, 8, 10, 14]",51,10
1658,"[13, 11, 12, 4, 6, 8, 15, 7, 10, 14]",50,10
1659,"[13, 11, 12, 4, 5, 2, 3, 6, 8, 10, 14]",58,11
1660,"[13, 11, 12, 4, 2, 3, 6, 15, 7, 10, 14]",53,11
1661,"[14, 10, 8, 6, 3, 2, 1]",31,7
1662,"[14, 13, 11, 12, 4, 2, 1]",38,7
1663,"[14, 10, 11, 12, 4, 2, 1]",44,7
1664,"[14, 10, 8, 6, 4, 2, 1]",33,7
1665,"[14, 10, 8, 15, 6, 3, 2, 1]",34,8
1666,"[14, 13, 10, 8, 6, 3, 2, 1]",35,8
1667,"[14, 13, 11, 12, 4, 5, 2, 1]",45,8
1668,"[14, 10, 7, 15, 6, 3, 2, 1]",33,8
1669,"[14, 10, 11, 12, 4, 5, 2, 1]",51,8
1670,"[14, 10, 8, 6, 4, 5, 2, 1]",40,8
1671,"[14, 10, 8, 6, 3, 2]",23,6
1672,"[14, 13, 11, 12, 4, 2]",30,6
1673,"[14, 10, 11, 12, 4, 2]",36,6
1674,"[14, 10, 8, 6, 4, 2]",25,6
1675,"[14, 10, 8, 15, 6, 3, 2]",26,7
1676,"[14, 13, 10, 8, 6, 3, 2]",27,7
1677,"[14, 13, 11, 12, 4, 5, 2]",37,7
1678,"[14, 10, 7, 15, 6, 3, 2]",25,7
1679,"[14, 10, 11, 12, 4, 5, 2]",43,7
1680,"[14, 10, 8, 6, 4, 5, 2]",32,7
1681,"[14, 10, 8, 6, 3]",21,5
1682,"[14, 13, 10, 8, 6, 3]",25,6
1683,"[14, 10, 7, 15, 6, 3]",23,6
1684,"[14, 10, 8, 15, 6, 3]",24,6
1685,"[14, 10, 8, 6, 4, 2, 3]",27,7
1686,"[14, 13, 11, 12, 4, 2, 3]",32,7
1687,"[14, 13, 10, 7, 15, 6, 3]",27,7
1688,"[14, 13, 10, 8, 15, 6, 3]",28,7
1689,"[14, 10, 11, 12, 4, 2, 3]",38,7
1690,"[14, 10, 7, 15, 8, 6, 3]",24,7
1691,"[14, 10, 8, 6, 4]",22,5
1692,"[14, 13, 11, 12, 4]",27,5
1693,"[14, 10, 11, 12, 4]",33,5
1694,"[14, 10, 8, 15, 6, 4]",25,6
1695,"[14, 13, 10, 8, 6, 4]",26,6
1696,"[14, 10, 7, 15, 6, 4]",24,6
1697,"[14, 13, 10, 11, 12, 4]",37,6
1698,"[14, 10, 13, 11, 12, 4]",43,6
1699,"[14, 10, 8, 6, 3, 2, 4]",26,7
1700,"[14, 13, 11, 10, 8, 6, 4]",26,7
1701,"[14, 10, 8, 6, 4, 5]",26,6
1702,"[14, 13, 11, 12, 4, 5]",31,6
1703,"[14, 10, 11, 12, 4, 5]",37,6
1704,"[14, 10, 8, 15, 6, 4, 5]",29,7
1705,"[14, 10, 8, 6, 3, 2, 5]",29,7
1706,"[14, 10, 8, 6, 4, 2, 5]",31,7
1707,"[14, 13, 10, 8, 6, 4, 5]",30,7
1708,"[14, 13, 11, 12, 4, 2, 5]",36,7
1709,"[14, 10, 7, 15, 6, 4, 5]",28,7
1710,"[14, 10, 11, 12, 4, 2, 5]",42,7
1711,"[14, 10, 8, 6]",18,4
1712,"[14, 13, 10, 8, 6]",22,5
1713,"[14, 10, 7, 15, 6]",20,5
1714,"[14, 10, 8, 15, 6]",21,5
1715,"[14, 13, 11, 10, 8, 6]",22,6
1716,"[14, 13, 10, 7, 15, 6]",24,6
1717,"[14, 13, 10, 8, 15, 6]",25,6
1718,"[14, 10, 11, 12, 4, 6]",37,6
1719,"[14, 10, 7, 15, 8, 6]",21,6
1720,"[14, 13, 11, 12, 4, 6]",31,6
1721,"[14, 10, 7]",15,3
1722,"[14, 13, 10, 7]",19,4
1723,"[14, 10, 8, 15, 7]",20,5
1724,"[14, 13, 11, 10, 7]",19,5
1725,"[14, 13, 10, 8, 15, 7]",24,6
1726,"[14, 10, 8, 6, 15, 7]",23,6
1727,"[14, 13, 11, 10, 8, 15, 7]",24,7
1728,"[14, 13, 10, 8, 6, 15, 7]",27,7
1729,"[14, 10, 11, 12, 4, 6, 15, 7]",42,8
1730,"[14, 13, 11, 12, 4, 6, 15, 7]",36,8
1731,"[14, 10, 8]",16,3
1732,"[14, 13, 10, 8]",20,4
1733,"[14, 10, 7, 15, 8]",19,5
1734,"[14, 13, 11, 10, 8]",20,5
1735,"[14, 13, 10, 7, 15, 8]",23,6
1736,"[14, 10, 7, 15, 6, 8]",22,6
1737,"[14, 10, 11, 12, 4, 6, 8]",39,7
1738,"[14, 13, 11, 12, 4, 6, 8]",33,7
1739,"[14, 13, 11, 10, 7, 15, 8]",23,7
1740,"[14, 13, 10, 7, 15, 6, 8]",26,7
1741,"[14, 10, 7, 15, 9]",25,5
1742,"[14, 10, 8, 15, 9]",26,5
1743,"[14, 13, 10, 7, 15, 9]",29,6
1744,"[14, 10, 8, 6, 15, 9]",29,6
1745,"[14, 13, 10, 8, 15, 9]",30,6
1746,"[14, 13, 11, 10, 7, 15, 9]",29,7
1747,"[14, 13, 10, 8, 6, 15, 9]",33,7
1748,"[14, 13, 11, 10, 8, 15, 9]",30,7
1749,"[14, 10, 11, 12, 4, 6, 15, 9]",48,8
1750,"[14, 13, 11, 12, 4, 6, 15, 9]",42,8
1751,"[14, 10]",8,2
1752,"[14, 13, 10]",12,3
1753,"[14, 13, 11, 10]",12,4
1754,"[14, 13, 11, 12, 4, 6, 8, 10]",41,8
1755,"[14, 13, 11, 12, 4, 6, 15, 7, 10]",43,9
1756,"[14, 13, 11, 12, 4, 6, 15, 8, 10]",44,9
1757,"[14, 13, 11, 12, 4, 2, 3, 6, 8, 10]",45,10
1758,"[14, 13, 11, 12, 4, 6, 8, 15, 7, 10]",44,10
1759,"[14, 13, 11, 12, 4, 5, 2, 3, 6, 8, 10]",52,11
1760,"[14, 13, 11, 12, 4, 2, 3, 6, 15, 7, 10]",47,11
1761,"[14, 13]",2,2
1762,"[14, 10, 13]",18,3
1763,"[14, 10, 11, 13]",18,4
1764,"[14, 10, 8, 6, 4, 12, 11, 13]",47,8
1765,"[14, 10, 7, 15, 6, 4, 12, 11, 13]",49,9
1766,"[14, 10, 8, 15, 6, 4, 12, 11, 13]",50,9
1767,"[14, 10, 8, 6, 3, 2, 4, 12, 11, 13]",51,10
1768,"[14, 10, 7, 15, 8, 6, 4, 12, 11, 13]",50,10
1769,"[14, 10, 7, 15, 6, 3, 2, 4, 12, 11, 13]",53,11
1770,"[14, 10, 8, 15, 6, 3, 2, 4, 12, 11, 13]",54,11
1771,"[14, 10, 7, 15]",17,4
1772,"[14, 10, 8, 15]",18,4
1773,"[14, 13, 10, 7, 15]",21,5
1774,"[14, 10, 8, 6, 15]",21,5
1775,"[14, 13, 10, 8, 15]",22,5
1776,"[14, 13, 11, 10, 7, 15]",21,6
1777,"[14, 13, 10, 8, 6, 15]",25,6
1778,"[14, 13, 11, 10, 8, 15]",22,6
1779,"[14, 10, 11, 12, 4, 6, 15]",40,7
1780,"[14, 13, 11, 12, 4, 6, 15]",34,7
1781,"[15, 6, 3, 2, 1]",16,5
1782,"[15, 6, 4, 2, 1]",18,5
1783,"[15, 8, 6, 3, 2, 1]",17,6
1784,"[15, 6, 4, 5, 2, 1]",25,6
1785,"[15, 8, 6, 4, 2, 1]",19,6
1786,"[15, 8, 6, 4, 5, 2, 1]",26,7
1787,"[15, 7, 10, 8, 6, 3, 2, 1]",32,8
1788,"[15, 8, 10, 11, 12, 4, 2, 1]",46,8
1789,"[15, 7, 10, 11, 12, 4, 2, 1]",45,8
1790,"[15, 7, 10, 8, 6, 4, 2, 1]",34,8
1791,"[15, 6, 3, 2]",8,4
1792,"[15, 6, 4, 2]",10,4
1793,"[15, 8, 6, 3, 2]",9,5
1794,"[15, 6, 4, 5, 2]",17,5
1795,"[15, 8, 6, 4, 2]",11,5
1796,"[15, 8, 6, 4, 5, 2]",18,6
1797,"[15, 7, 10, 8, 6, 3, 2]",24,7
1798,"[15, 8, 10, 11, 12, 4, 2]",38,7
1799,"[15, 7, 10, 11, 12, 4, 2]",37,7
1800,"[15, 7, 10, 8, 6, 4, 2]",26,7
1801,"[15, 6, 3]",6,3
1802,"[15, 8, 6, 3]",7,4
1803,"[15, 6, 4, 2, 3]",12,5
1804,"[15, 7, 10, 8, 6, 3]",22,6
1805,"[15, 8, 6, 4, 2, 3]",13,6
1806,"[15, 6, 4, 5, 2, 3]",19,6
1807,"[15, 8, 6, 4, 5, 2, 3]",20,7
1808,"[15, 8, 10, 11, 12, 4, 2, 3]",40,8
1809,"[15, 7, 10, 11, 12, 4, 2, 3]",39,8
1810,"[15, 7, 10, 8, 6, 4, 2, 3]",28,8
1811,"[15, 6, 4, 5]",11,4
1812,"[15, 8, 6, 4, 5]",12,5
1813,"[15, 6, 3, 2, 5]",14,5
1814,"[15, 6, 4, 2, 5]",16,5
1815,"[15, 8, 6, 3, 2, 5]",15,6
1816,"[15, 8, 6, 4, 2, 5]",17,6
1817,"[15, 6, 3, 2, 4, 5]",15,6
1818,"[15, 7, 10, 8, 6, 4, 5]",27,7
1819,"[15, 8, 10, 11, 12, 4, 5]",39,7
1820,"[15, 8, 6, 3, 2, 4, 5]",16,7
1821,"[15, 6]",3,2
1822,"[15, 8, 6]",4,3
1823,"[15, 7, 10, 8, 6]",19,5
1824,"[15, 8, 10, 11, 12, 4, 6]",39,7
1825,"[15, 7, 10, 11, 12, 4, 6]",38,7
1826,"[15, 8, 10, 13, 11, 12, 4, 6]",49,8
1827,"[15, 7, 10, 13, 11, 12, 4, 6]",48,8
1828,"[15, 8, 10, 11, 12, 4, 2, 3, 6]",43,9
1829,"[15, 7, 10, 11, 12, 4, 2, 3, 6]",42,9
1830,"[15, 8, 10, 14, 13, 11, 12, 4, 6]",49,9
1831,"[15, 7]",2,2
1832,"[15, 8, 10, 7]",17,4
1833,"[15, 6, 8, 10, 7]",20,5
1834,"[15, 6, 4, 12, 11, 10, 7]",39,7
1835,"[15, 8, 6, 4, 12, 11, 10, 7]",40,8
1836,"[15, 6, 4, 12, 11, 13, 10, 7]",49,8
1837,"[15, 6, 3, 2, 4, 12, 11, 10, 7]",43,9
1838,"[15, 8, 6, 4, 12, 11, 13, 10, 7]",50,9
1839,"[15, 6, 4, 12, 11, 13, 14, 10, 7]",49,9
1840,"[15, 8, 6, 3, 2, 4, 12, 11, 10, 7]",44,10
1841,"[15, 8]",2,2
1842,"[15, 6, 8]",5,3
1843,"[15, 7, 10, 8]",17,4
1844,"[15, 6, 4, 12, 11, 10, 8]",40,7
1845,"[15, 7, 10, 11, 12, 4, 6, 8]",40,8
1846,"[15, 6, 4, 12, 11, 13, 10, 8]",50,8
1847,"[15, 6, 3, 2, 4, 12, 11, 10, 8]",44,9
1848,"[15, 7, 10, 13, 11, 12, 4, 6, 8]",50,9
1849,"[15, 6, 4, 12, 11, 13, 14, 10, 8]",50,9
1850,"[15, 7, 10, 11, 12, 4, 2, 3, 6, 8]",44,10
1851,"[15, 9]",8,2
1852,,0,0
1853,,0,0
1854,,0,0
1855,,0,0
1856,,0,0
1857,,0,0
1858,,0,0
1859,,0,0
1860,,0,0
1861,"[15, 7, 10]",9,3
1862,"[15, 8, 10]",10,3
1863,"[15, 6, 8, 10]",13,4
1864,"[15, 6, 4, 12, 11, 10]",32,6
1865,"[15, 8, 6, 4, 12, 11, 10]",33,7
1866,"[15, 6, 4, 12, 11, 13, 10]",42,7
1867,"[15, 6, 3, 2, 4, 12, 11, 10]",36,8
1868,"[15, 8, 6, 4, 12, 11, 13, 10]",43,8
1869,"[15, 6, 4, 12, 11, 13, 14, 10]",42,8
1870,"[15, 8, 6, 3, 2, 4, 12, 11, 10]",37,9
1871,"[15, 7, 10, 11]",14,4
1872,"[15, 8, 10, 11]",15,4
1873,"[15, 7, 10, 13, 11]",24,5
1874,"[15, 6, 4, 12, 11]",27,5
1875,"[15, 8, 10, 13, 11]",25,5
1876,"[15, 6, 8, 10, 11]",18,5
1877,"[15, 8, 6, 4, 12, 11]",28,6
1878,"[15, 7, 10, 14, 13, 11]",24,6
1879,"[15, 8, 10, 14, 13, 11]",25,6
1880,"[15, 6, 8, 10, 13, 11]",28,6
1881,"[15, 6, 4, 12]",17,4
1882,"[15, 7, 10, 11, 12]",24,5
1883,"[15, 8, 6, 4, 12]",18,5
1884,"[15, 8, 10, 11, 12]",25,5
1885,"[15, 6, 3, 2, 4, 12]",21,6
1886,"[15, 7, 10, 13, 11, 12]",34,6
1887,"[15, 8, 10, 13, 11, 12]",35,6
1888,"[15, 6, 8, 10, 11, 12]",28,6
1889,"[15, 8, 6, 3, 2, 4, 12]",22,7
1890,"[15, 6, 3, 2, 5, 4, 12]",28,7
1891,"[15, 7, 10, 13]",19,4
1892,"[15, 8, 10, 13]",20,4
1893,"[15, 7, 10, 11, 13]",19,5
1894,"[15, 6, 8, 10, 13]",23,5
1895,"[15, 8, 10, 11, 13]",20,5
1896,"[15, 7, 10, 14, 13]",19,5
1897,"[15, 8, 10, 14, 13]",20,5
1898,"[15, 6, 4, 12, 11, 13]",32,6
1899,"[15, 6, 8, 10, 11, 13]",23,6
1900,"[15, 6, 8, 10, 14, 13]",23,6
1901,"[15, 7, 10, 14]",17,4
1902,"[15, 8, 10, 14]",18,4
1903,"[15, 7, 10, 13, 14]",21,5
1904,"[15, 6, 8, 10, 14]",21,5
1905,"[15, 8, 10, 13, 14]",22,5
1906,"[15, 7, 10, 11, 13, 14]",21,6
1907,"[15, 6, 8, 10, 13, 14]",25,6
1908,"[15, 8, 10, 11, 13, 14]",22,6
1909,"[15, 6, 4, 12, 11, 10, 14]",40,7
1910,"[15, 6, 8, 10, 11, 13, 14]",25,7
