route_id,edge_id,DELTA
333,19,1
333,20,1
333,21,0
334,1,0
334,2,0
334,3,0
334,4,0
334,5,0
334,6,0
334,7,1
334,8,0
334,9,1
334,10,0
334,11,0
334,12,0
334,13,0
334,14,1
334,15,0
334,16,0
334,17,1
334,18,0
334,19,0
334,20,0
334,21,0
335,1,0
335,2,0
335,3,0
335,4,0
335,5,0
335,6,0
335,7,1
335,8,0
335,9,1
335,10,0
335,11,0
335,12,0
335,13,0
335,14,1
335,15,0
335,16,1
335,17,0
335,18,0
335,19,0
335,20,1
335,21,0
336,1,0
336,2,0
336,3,0
336,4,0
336,5,0
336,6,0
336,7,1
336,8,0
336,9,1
336,10,0
336,11,0
336,12,0
336,13,0
336,14,1
336,15,0
336,16,0
336,17,0
336,18,1
336,19,0
336,20,0
336,21,1
337,1,0
337,2,0
337,3,0
337,4,0
337,5,0
337,6,0
337,7,0
337,8,1
337,9,0
337,10,0
337,11,0
337,12,0
337,13,0
337,14,0
337,15,0
337,16,0
337,17,0
337,18,0
337,19,1
337,20,1
337,21,0
338,1,0
338,2,0
338,3,0
338,4,0
338,5,0
338,6,0
338,7,1
338,8,0
338,9,0
338,10,1
338,11,1
338,12,1
338,13,0
338,14,0
338,15,0
338,16,0
338,17,1
338,18,0
338,19,0
338,20,0
338,21,0
339,1,0
339,2,0
339,3,0
339,4,0
339,5,0
339,6,0
339,7,1
339,8,0
339,9,0
339,10,1
339,11,1
339,12,1
339,13,0
339,14,0
339,15,0
339,16,1
339,17,0
339,18,0
339,19,0
339,20,1
339,21,0
340,1,0
340,2,0
340,3,0
340,4,0
340,5,0
340,6,0
340,7,1
340,8,0
340,9,0
340,10,1
340,11,1
340,12,1
340,13,0
340,14,0
340,15,0
340,16,0
340,17,0
340,18,1
340,19,0
340,20,0
340,21,1
341,1,0
341,2,0
341,3,0
341,4,0
341,5,0
341,6,0
341,7,1
341,8,0
341,9,1
341,10,0
341,11,1
341,12,1
341,13,1
341,14,0
341,15,0
341,16,0
341,17,1
341,18,0
341,19,0
341,20,0
341,21,0
342,1,0
342,2,0
342,3,0
342,4,0
342,5,0
342,6,0
342,7,1
342,8,0
342,9,0
342,10,1
342,11,0
342,12,0
342,13,1
342,14,1
342,15,0
342,16,0
342,17,1
342,18,0
342,19,0
342,20,0
342,21,0
343,1,0
343,2,0
343,3,0
343,4,0
343,5,0
343,6,0
343,7,1
343,8,0
343,9,0
343,10,1
343,11,0
343,12,0
343,13,1
343,14,1
343,15,0
343,16,1
343,17,0
343,18,0
343,19,0
343,20,1
343,21,0
344,1,0
344,2,0
344,3,0
344,4,0
344,5,0
344,6,0
344,7,1
344,8,0
344,9,0
344,10,1
344,11,0
344,12,0
344,13,1
344,14,1
344,15,0
344,16,0
344,17,0
344,18,1
344,19,0
344,20,0
344,21,1
345,1,0
345,2,1
345,3,1
345,4,0
345,5,1
345,6,0
345,7,0
345,8,0
345,9,1
345,10,0
345,11,0
345,12,0
345,13,0
345,14,1
345,15,0
345,16,0
345,17,1
345,18,0
345,19,0
345,20,0
345,21,0
346,1,0
346,2,0
346,3,0
346,4,0
346,5,0
346,6,0
346,7,0
346,8,1
346,9,0
346,10,0
346,11,0
346,12,0
346,13,0
346,14,0
346,15,0
346,16,1
346,17,1
346,18,0
346,19,1
346,20,0
346,21,0
347,1,0
347,2,0
347,3,0
347,4,0
347,5,0
347,6,0
347,7,0
347,8,1
347,9,0
347,10,0
347,11,0
347,12,0
347,13,0
347,14,0
347,15,0
347,16,1
347,17,0
347,18,1
347,19,1
347,20,0
347,21,1
348,1,0
348,2,0
348,3,0
348,4,0
348,5,0
348,6,0
348,7,1
348,8,0
348,9,1
348,10,0
348,11,0
348,12,0
348,13,0
348,14,1
348,15,0
348,16,0
348,17,0
348,18,1
348,19,0
348,20,0
348,21,0
349,1,0
349,2,0
349,3,0
349,4,0
349,5,0
349,6,0
349,7,1
349,8,0
349,9,0
349,10,1
349,11,1
349,12,1
349,13,0
349,14,0
349,15,0
349,16,0
349,17,0
349,18,1
349,19,0
349,20,0
349,21,0
350,1,0
350,2,0
350,3,0
350,4,0
350,5,0
350,6,0
350,7,1
350,8,0
350,9,1
350,10,0
350,11,1
350,12,1
350,13,1
350,14,0
350,15,0
350,16,0
350,17,0
350,18,1
350,19,0
350,20,0
350,21,0
351,1,0
351,2,0
351,3,0
351,4,0
351,5,0
351,6,0
351,7,1
351,8,0
351,9,0
351,10,1
351,11,0
351,12,0
351,13,1
351,14,1
351,15,0
351,16,0
351,17,0
351,18,1
351,19,0
351,20,0
351,21,0
352,1,0
352,2,1
352,3,1
352,4,0
352,5,1
352,6,0
352,7,0
352,8,0
352,9,1
352,10,0
352,11,0
352,12,0
352,13,0
352,14,1
352,15,0
352,16,0
352,17,0
352,18,1
352,19,0
352,20,0
352,21,0
353,1,0
353,2,0
353,3,0
353,4,0
353,5,0
353,6,0
353,7,1
353,8,0
353,9,1
353,10,0
353,11,0
353,12,0
353,13,0
353,14,1
353,15,0
353,16,0
353,17,1
353,18,0
353,19,0
353,20,0
353,21,1
354,1,0
354,2,0
354,3,0
354,4,0
354,5,0
354,6,0
354,7,1
354,8,0
354,9,1
354,10,0
354,11,0
354,12,0
354,13,0
354,14,1
354,15,0
354,16,1
354,17,0
354,18,0
354,19,0
354,20,1
354,21,1
355,1,0
355,2,0
355,3,0
355,4,0
355,5,0
355,6,0
355,7,0
355,8,1
355,9,0
355,10,0
355,11,0
355,12,0
355,13,0
355,14,0
355,15,0
355,16,0
355,17,0
355,18,0
355,19,1
355,20,1
355,21,1
356,1,0
356,2,0
356,3,0
356,4,0
356,5,0
356,6,0
356,7,1
356,8,0
356,9,0
356,10,1
356,11,1
356,12,1
356,13,0
356,14,0
356,15,0
356,16,0
356,17,1
356,18,0
356,19,0
356,20,0
356,21,1
357,1,0
357,2,0
357,3,0
357,4,0
357,5,0
357,6,0
357,7,1
357,8,0
357,9,0
357,10,1
357,11,0
357,12,0
357,13,1
357,14,1
357,15,0
357,16,0
357,17,1
357,18,0
357,19,0
357,20,0
357,21,1
358,1,0
358,2,0
358,3,0
358,4,0
358,5,0
358,6,0
358,7,0
358,8,1
358,9,0
358,10,0
358,11,0
358,12,0
358,13,0
358,14,0
358,15,0
358,16,1
358,17,0
358,18,1
358,19,1
358,20,0
358,21,0
359,1,0
359,2,0
359,3,0
359,4,0
359,5,0
359,6,0
359,7,0
359,8,1
359,9,0
359,10,0
359,11,0
359,12,0
359,13,0
359,14,0
359,15,0
359,16,1
359,17,1
359,18,0
359,19,1
359,20,0
359,21,1
360,1,0
360,2,0
360,3,0
360,4,0
360,5,0
360,6,0
360,7,0
360,8,1
360,9,0
360,10,0
360,11,0
360,12,0
360,13,0
360,14,0
360,15,0
360,16,0
360,17,1
360,18,1
360,19,1
360,20,1
360,21,0
361,1,0
361,2,0
361,3,0
361,4,0
361,5,0
361,6,0
361,7,1
361,8,0
361,9,1
361,10,0
361,11,0
361,12,0
361,13,1
361,14,0
361,15,0
361,16,0
361,17,0
361,18,0
361,19,0
361,20,0
361,21,0
362,1,0
362,2,1
362,3,1
362,4,0
362,5,1
362,6,0
362,7,0
362,8,0
362,9,0
362,10,1
362,11,0
362,12,0
362,13,0
362,14,0
362,15,0
362,16,0
362,17,0
362,18,0
362,19,0
362,20,0
362,21,0
363,1,0
363,2,1
363,3,1
363,4,0
363,5,1
363,6,0
363,7,0
363,8,0
363,9,1
363,10,0
363,11,0
363,12,0
363,13,1
363,14,0
363,15,0
363,16,0
363,17,0
363,18,0
363,19,0
363,20,0
363,21,0
364,1,0
364,2,1
364,3,0
364,4,1
364,5,1
364,6,1
364,7,0
364,8,0
364,9,0
364,10,1
364,11,0
364,12,0
364,13,0
364,14,0
364,15,0
364,16,0
364,17,0
364,18,0
364,19,0
364,20,0
364,21,0
365,1,0
365,2,1
365,3,0
365,4,1
365,5,1
365,6,1
365,7,0
365,8,0
365,9,1
365,10,0
365,11,0
365,12,0
365,13,1
365,14,0
365,15,0
365,16,0
365,17,0
365,18,0
365,19,0
365,20,0
365,21,0
366,1,0
366,2,0
366,3,0
366,4,0
366,5,0
366,6,0
366,7,1
366,8,0
366,9,1
366,10,0
366,11,1
366,12,1
366,13,0
366,14,1
366,15,0
366,16,0
366,17,0
366,18,0
366,19,0
366,20,0
366,21,0
367,1,0
367,2,0
367,3,0
367,4,0
367,5,0
367,6,0
367,7,0
367,8,1
367,9,0
367,10,0
367,11,1
367,12,1
367,13,0
367,14,0
367,15,0
367,16,1
367,17,0
367,18,0
367,19,1
367,20,0
367,21,0
368,1,0
368,2,0
368,3,0
368,4,0
368,5,0
368,6,0
368,7,0
368,8,1
368,9,0
368,10,0
368,11,0
368,12,0
368,13,1
368,14,1
368,15,0
368,16,1
368,17,0
368,18,0
368,19,1
368,20,0
368,21,0
369,1,0
369,2,0
369,3,0
369,4,0
369,5,0
369,6,0
369,7,0
369,8,1
369,9,1
369,10,1
369,11,0
369,12,0
369,13,0
369,14,1
369,15,0
369,16,1
369,17,0
369,18,0
369,19,1
369,20,0
369,21,0
370,1,0
370,2,0
370,3,0
370,4,0
370,5,0
370,6,0
370,7,0
370,8,1
370,9,0
370,10,0
370,11,1
370,12,1
370,13,0
370,14,0
370,15,0
370,16,0
370,17,1
370,18,0
370,19,1
370,20,1
370,21,0
371,1,0
371,2,0
371,3,0
371,4,0
371,5,0
371,6,0
371,7,0
371,8,1
371,9,0
371,10,0
371,11,0
371,12,0
371,13,1
371,14,1
371,15,0
371,16,0
371,17,1
371,18,0
371,19,1
371,20,1
371,21,0
372,1,0
372,2,1
372,3,0
372,4,1
372,5,1
372,6,0
372,7,0
372,8,0
372,9,0
372,10,0
372,11,0
372,12,0
372,13,0
372,14,0
372,15,0
372,16,0
372,17,0
372,18,0
372,19,0
372,20,0
372,21,0
373,1,0
373,2,1
373,3,1
373,4,0
373,5,1
373,6,1
373,7,0
373,8,0
373,9,0
373,10,0
373,11,0
373,12,0
373,13,0
373,14,0
373,15,0
373,16,0
373,17,0
373,18,0
373,19,0
373,20,0
373,21,0
374,1,0
374,2,0
374,3,1
374,4,1
374,5,0
374,6,0
374,7,1
374,8,0
374,9,0
374,10,0
374,11,0
374,12,0
374,13,0
374,14,0
374,15,0
374,16,0
374,17,0
374,18,0
374,19,0
374,20,0
374,21,0
375,1,0
375,2,0
375,3,0
375,4,0
375,5,0
375,6,1
375,7,0
375,8,1
375,9,1
375,10,0
375,11,0
375,12,0
375,13,0
375,14,1
375,15,0
375,16,1
375,17,0
375,18,0
375,19,1
375,20,0
375,21,0
376,1,0
376,2,0
376,3,0
376,4,0
376,5,0
376,6,1
376,7,1
376,8,0
376,9,0
376,10,1
376,11,0
376,12,1
376,13,0
376,14,0
376,15,0
376,16,0
376,17,0
376,18,0
376,19,0
376,20,0
376,21,0
377,1,0
377,2,0
377,3,0
377,4,0
377,5,0
377,6,1
377,7,1
377,8,0
377,9,1
377,10,0
377,11,0
377,12,1
377,13,1
377,14,0
377,15,0
377,16,0
377,17,0
377,18,0
377,19,0
377,20,0
377,21,0
378,1,0
378,2,1
378,3,0
378,4,1
378,5,1
378,6,0
378,7,0
378,8,0
378,9,0
378,10,1
378,11,0
378,12,1
378,13,0
378,14,0
378,15,0
378,16,0
378,17,0
378,18,0
378,19,0
378,20,0
378,21,0
379,1,0
379,2,1
379,3,1
379,4,0
379,5,1
379,6,1
379,7,0
379,8,0
379,9,0
379,10,1
379,11,0
379,12,1
379,13,0
379,14,0
379,15,0
379,16,0
379,17,0
379,18,0
379,19,0
379,20,0
379,21,0
380,1,0
380,2,1
380,3,0
380,4,1
380,5,1
380,6,0
380,7,0
380,8,0
380,9,1
380,10,0
380,11,0
380,12,1
380,13,1
380,14,0
380,15,0
380,16,0
380,17,0
380,18,0
380,19,0
380,20,0
380,21,0
381,1,0
381,2,0
381,3,1
381,4,1
381,5,0
381,6,0
381,7,1
381,8,0
381,9,0
381,10,1
381,11,0
381,12,1
381,13,0
381,14,0
381,15,0
381,16,0
381,17,0
381,18,0
381,19,0
381,20,0
381,21,0
382,1,0
382,2,0
382,3,1
382,4,1
382,5,0
382,6,0
382,7,1
382,8,0
382,9,1
382,10,0
382,11,0
382,12,1
382,13,1
382,14,0
382,15,0
382,16,0
382,17,0
382,18,0
382,19,0
382,20,0
382,21,0
383,1,0
383,2,0
383,3,0
383,4,0
383,5,0
383,6,1
383,7,1
383,8,0
383,9,1
383,10,0
383,11,1
383,12,0
383,13,0
383,14,1
383,15,0
383,16,0
383,17,0
383,18,0
383,19,0
383,20,0
383,21,0
384,1,0
384,2,0
384,3,0
384,4,0
384,5,0
384,6,1
384,7,1
384,8,0
384,9,0
384,10,1
384,11,1
384,12,0
384,13,1
384,14,1
384,15,0
384,16,0
384,17,0
384,18,0
384,19,0
384,20,0
384,21,0
385,1,0
385,2,1
385,3,0
385,4,1
385,5,1
385,6,0
385,7,0
385,8,0
385,9,1
385,10,0
385,11,1
385,12,0
385,13,0
385,14,1
385,15,0
385,16,0
385,17,0
385,18,0
385,19,0
385,20,0
385,21,0
386,1,0
386,2,0
386,3,1
386,4,1
386,5,0
386,6,0
386,7,1
386,8,0
386,9,1
386,10,0
386,11,1
386,12,0
386,13,0
386,14,1
386,15,0
386,16,0
386,17,0
386,18,0
386,19,0
386,20,0
386,21,0
387,1,0
387,2,0
387,3,0
387,4,0
387,5,0
387,6,1
387,7,0
387,8,1
387,9,0
387,10,0
387,11,1
387,12,0
387,13,0
387,14,0
387,15,0
387,16,1
387,17,0
387,18,0
387,19,1
387,20,0
387,21,0
388,1,0
388,2,0
388,3,1
388,4,1
388,5,0
388,6,0
388,7,0
388,8,1
388,9,0
388,10,0
388,11,1
388,12,0
388,13,0
388,14,0
388,15,0
388,16,1
388,17,0
388,18,0
388,19,1
388,20,0
388,21,0
389,1,0
389,2,0
389,3,0
389,4,0
389,5,0
389,6,1
389,7,0
389,8,1
389,9,0
389,10,0
389,11,1
389,12,0
389,13,0
389,14,0
389,15,0
389,16,0
389,17,1
389,18,0
389,19,1
389,20,1
389,21,0
390,1,0
390,2,0
390,3,0
390,4,0
390,5,0
390,6,1
390,7,1
390,8,0
390,9,1
390,10,0
390,11,0
390,12,0
390,13,0
390,14,0
390,15,0
390,16,0
390,17,0
390,18,0
390,19,0
390,20,0
390,21,0
391,1,0
391,2,1
391,3,0
391,4,1
391,5,1
391,6,0
391,7,0
391,8,0
391,9,1
391,10,0
391,11,0
391,12,0
391,13,0
391,14,0
391,15,0
391,16,0
391,17,0
391,18,0
391,19,0
391,20,0
391,21,0
392,1,0
392,2,0
392,3,0
392,4,0
392,5,0
392,6,1
392,7,1
392,8,0
392,9,0
392,10,1
392,11,0
392,12,0
392,13,1
392,14,0
392,15,0
392,16,0
392,17,0
392,18,0
392,19,0
392,20,0
392,21,0
393,1,0
393,2,1
393,3,1
393,4,0
393,5,1
393,6,1
393,7,0
393,8,0
393,9,1
393,10,0
393,11,0
393,12,0
393,13,0
393,14,0
393,15,0
393,16,0
393,17,0
393,18,0
393,19,0
393,20,0
393,21,0
394,1,0
394,2,0
394,3,1
394,4,1
394,5,0
394,6,0
394,7,1
394,8,0
394,9,1
394,10,0
394,11,0
394,12,0
394,13,0
394,14,0
394,15,0
394,16,0
394,17,0
394,18,0
394,19,0
394,20,0
394,21,0
395,1,0
395,2,1
395,3,0
395,4,1
395,5,1
395,6,0
395,7,0
395,8,0
395,9,0
395,10,1
395,11,0
395,12,0
395,13,1
395,14,0
395,15,0
395,16,0
395,17,0
395,18,0
395,19,0
395,20,0
395,21,0
396,1,0
396,2,1
396,3,1
396,4,0
396,5,1
396,6,1
396,7,0
396,8,0
396,9,0
396,10,1
396,11,0
396,12,0
396,13,1
396,14,0
396,15,0
396,16,0
396,17,0
396,18,0
396,19,0
396,20,0
396,21,0
397,1,0
397,2,0
397,3,1
397,4,1
397,5,0
397,6,0
397,7,1
397,8,0
397,9,0
397,10,1
397,11,0
397,12,0
397,13,1
397,14,0
397,15,0
397,16,0
397,17,0
397,18,0
397,19,0
397,20,0
397,21,0
398,1,0
398,2,0
398,3,0
398,4,0
398,5,0
398,6,1
398,7,1
398,8,0
398,9,0
398,10,1
398,11,1
398,12,1
398,13,0
398,14,1
398,15,0
398,16,0
398,17,0
398,18,0
398,19,0
398,20,0
398,21,0
399,1,0
399,2,0
399,3,0
399,4,0
399,5,0
399,6,1
399,7,0
399,8,1
399,9,0
399,10,0
399,11,0
399,12,0
399,13,0
399,14,1
399,15,0
399,16,1
399,17,0
399,18,0
399,19,1
399,20,0
399,21,0
400,1,0
400,2,0
400,3,1
400,4,1
400,5,0
400,6,0
400,7,0
400,8,1
400,9,0
400,10,0
400,11,0
400,12,0
400,13,0
400,14,1
400,15,0
400,16,1
400,17,0
400,18,0
400,19,1
400,20,0
400,21,0
401,1,0
401,2,0
401,3,0
401,4,0
401,5,0
401,6,1
401,7,0
401,8,1
401,9,0
401,10,0
401,11,0
401,12,0
401,13,0
401,14,1
401,15,0
401,16,0
401,17,1
401,18,0
401,19,1
401,20,1
401,21,0
402,1,0
402,2,0
402,3,0
402,4,0
402,5,0
402,6,1
402,7,1
402,8,0
402,9,0
402,10,1
402,11,0
402,12,0
402,13,0
402,14,0
402,15,1
402,16,0
402,17,0
402,18,0
402,19,0
402,20,0
402,21,0
403,1,0
403,2,0
403,3,0
403,4,0
403,5,0
403,6,1
403,7,1
403,8,0
403,9,1
403,10,0
403,11,0
403,12,0
403,13,1
403,14,0
403,15,1
403,16,0
403,17,0
403,18,0
403,19,0
403,20,0
403,21,0
404,1,0
404,2,1
404,3,0
404,4,1
404,5,1
404,6,0
404,7,0
404,8,0
404,9,0
404,10,1
404,11,0
404,12,0
404,13,0
404,14,0
404,15,1
404,16,0
404,17,0
404,18,0
404,19,0
404,20,0
404,21,0
405,1,0
405,2,1
405,3,1
405,4,0
405,5,1
405,6,1
405,7,0
405,8,0
405,9,0
405,10,1
405,11,0
405,12,0
405,13,0
405,14,0
405,15,1
405,16,0
405,17,0
405,18,0
405,19,0
405,20,0
405,21,0
406,1,0
406,2,1
406,3,0
406,4,1
406,5,1
406,6,0
406,7,0
406,8,0
406,9,1
406,10,0
406,11,0
406,12,0
406,13,1
406,14,0
406,15,1
406,16,0
406,17,0
406,18,0
406,19,0
406,20,0
406,21,0
407,1,0
407,2,0
407,3,1
407,4,1
407,5,0
407,6,0
407,7,1
407,8,0
407,9,0
407,10,1
407,11,0
407,12,0
407,13,0
407,14,0
407,15,1
407,16,0
407,17,0
407,18,0
407,19,0
407,20,0
407,21,0
408,1,0
408,2,0
408,3,1
408,4,1
408,5,0
408,6,0
408,7,1
408,8,0
408,9,1
408,10,0
408,11,0
408,12,0
408,13,1
408,14,0
408,15,1
408,16,0
408,17,0
408,18,0
408,19,0
408,20,0
408,21,0
409,1,0
409,2,0
409,3,0
409,4,0
409,5,0
409,6,1
409,7,1
409,8,0
409,9,1
409,10,0
409,11,0
409,12,0
409,13,0
409,14,1
409,15,0
409,16,0
409,17,0
409,18,0
409,19,0
409,20,0
409,21,0
410,1,0
410,2,0
410,3,0
410,4,0
410,5,0
410,6,1
410,7,1
410,8,0
410,9,0
410,10,1
410,11,1
410,12,1
410,13,0
410,14,0
410,15,0
410,16,0
410,17,0
410,18,0
410,19,0
410,20,0
410,21,0
411,1,0
411,2,1
411,3,0
411,4,1
411,5,1
411,6,0
411,7,0
411,8,0
411,9,1
411,10,0
411,11,0
411,12,0
411,13,0
411,14,1
411,15,0
411,16,0
411,17,0
411,18,0
411,19,0
411,20,0
411,21,0
412,1,0
412,2,0
412,3,0
412,4,0
412,5,0
412,6,1
412,7,1
412,8,0
412,9,1
412,10,0
412,11,1
412,12,1
412,13,1
412,14,0
412,15,0
412,16,0
412,17,0
412,18,0
412,19,0
412,20,0
412,21,0
413,1,0
413,2,0
413,3,0
413,4,0
413,5,0
413,6,1
413,7,1
413,8,0
413,9,0
413,10,1
413,11,0
413,12,0
413,13,1
413,14,1
413,15,0
413,16,0
413,17,0
413,18,0
413,19,0
413,20,0
413,21,0
414,1,0
414,2,1
414,3,1
414,4,0
414,5,1
414,6,1
414,7,0
414,8,0
414,9,1
414,10,0
414,11,0
414,12,0
414,13,0
414,14,1
414,15,0
414,16,0
414,17,0
414,18,0
414,19,0
414,20,0
414,21,0
415,1,0
415,2,0
415,3,1
415,4,1
415,5,0
415,6,0
415,7,1
415,8,0
415,9,1
415,10,0
415,11,0
415,12,0
415,13,0
415,14,1
415,15,0
415,16,0
415,17,0
415,18,0
415,19,0
415,20,0
415,21,0
416,1,0
416,2,1
416,3,0
416,4,1
416,5,1
416,6,0
416,7,0
416,8,0
416,9,0
416,10,1
416,11,1
416,12,1
416,13,0
416,14,0
416,15,0
416,16,0
416,17,0
416,18,0
416,19,0
416,20,0
416,21,0
417,1,0
417,2,1
417,3,0
417,4,1
417,5,1
417,6,0
417,7,0
417,8,0
417,9,0
417,10,1
417,11,0
417,12,0
417,13,1
417,14,1
417,15,0
417,16,0
417,17,0
417,18,0
417,19,0
417,20,0
417,21,0
418,1,0
418,2,0
418,3,1
418,4,1
418,5,0
418,6,0
418,7,1
418,8,0
418,9,0
418,10,1
418,11,1
418,12,1
418,13,0
418,14,0
418,15,0
418,16,0
418,17,0
418,18,0
418,19,0
418,20,0
418,21,0
419,1,0
419,2,0
419,3,1
419,4,1
419,5,0
419,6,0
419,7,1
419,8,0
419,9,0
419,10,1
419,11,0
419,12,0
419,13,1
419,14,1
419,15,0
419,16,0
419,17,0
419,18,0
419,19,0
419,20,0
419,21,0
420,1,0
420,2,0
420,3,0
420,4,0
420,5,0
420,6,1
420,7,0
420,8,1
420,9,0
420,10,0
420,11,0
420,12,0
420,13,0
420,14,0
420,15,0
420,16,1
420,17,0
420,18,0
420,19,1
420,20,0
420,21,0
421,1,0
421,2,0
421,3,1
421,4,1
421,5,0
421,6,0
421,7,0
421,8,1
421,9,0
421,10,0
421,11,0
421,12,0
421,13,0
421,14,0
421,15,0
421,16,1
421,17,0
421,18,0
421,19,1
421,20,0
421,21,0
422,1,0
422,2,0
422,3,0
422,4,0
422,5,0
422,6,1
422,7,0
422,8,1
422,9,0
422,10,0
422,11,0
422,12,0
422,13,0
422,14,0
422,15,0
422,16,0
422,17,1
422,18,0
422,19,1
422,20,1
422,21,0
423,1,0
423,2,0
423,3,0
423,4,0
423,5,0
423,6,1
423,7,0
423,8,1
423,9,0
423,10,0
423,11,0
423,12,0
423,13,0
423,14,0
423,15,0
423,16,0
423,17,0
423,18,1
423,19,1
423,20,1
423,21,1
424,1,0
424,2,0
424,3,1
424,4,1
424,5,0
424,6,0
424,7,0
424,8,1
424,9,0
424,10,0
424,11,0
424,12,0
424,13,0
424,14,0
424,15,0
424,16,0
424,17,1
424,18,0
424,19,1
424,20,1
424,21,0
425,1,0
425,2,0
425,3,0
425,4,0
425,5,0
425,6,1
425,7,1
425,8,0
425,9,1
425,10,0
425,11,0
425,12,0
425,13,0
425,14,1
425,15,0
425,16,1
425,17,0
425,18,0
425,19,0
425,20,0
425,21,0
426,1,0
426,2,0
426,3,0
426,4,0
426,5,0
426,6,1
426,7,0
426,8,1
426,9,0
426,10,0
426,11,0
426,12,0
426,13,0
426,14,0
426,15,0
426,16,0
426,17,0
426,18,0
426,19,1
426,20,0
426,21,0
427,1,0
427,2,0
427,3,0
427,4,0
427,5,0
427,6,1
427,7,1
427,8,0
427,9,0
427,10,1
427,11,1
427,12,1
427,13,0
427,14,0
427,15,0
427,16,1
427,17,0
427,18,0
427,19,0
427,20,0
427,21,0
428,1,0
428,2,1
428,3,0
428,4,1
428,5,1
428,6,0
428,7,0
428,8,0
428,9,1
428,10,0
428,11,0
428,12,0
428,13,0
428,14,1
428,15,0
428,16,1
428,17,0
428,18,0
428,19,0
428,20,0
428,21,0
429,1,0
429,2,0
429,3,0
429,4,0
429,5,0
429,6,1
429,7,1
429,8,0
429,9,0
429,10,1
429,11,0
429,12,0
429,13,1
429,14,1
429,15,0
429,16,1
429,17,0
429,18,0
429,19,0
429,20,0
429,21,0
430,1,0
430,2,0
430,3,1
430,4,1
430,5,0
430,6,0
430,7,1
430,8,0
430,9,1
430,10,0
430,11,0
430,12,0
430,13,0
430,14,1
430,15,0
430,16,1
430,17,0
430,18,0
430,19,0
430,20,0
430,21,0
431,1,0
431,2,0
431,3,1
431,4,1
431,5,0
431,6,0
431,7,0
431,8,1
431,9,0
431,10,0
431,11,0
431,12,0
431,13,0
431,14,0
431,15,0
431,16,0
431,17,0
431,18,0
431,19,1
431,20,0
431,21,0
432,1,0
432,2,0
432,3,0
432,4,0
432,5,0
432,6,1
432,7,1
432,8,0
432,9,1
432,10,0
432,11,0
432,12,0
432,13,0
432,14,1
432,15,0
432,16,0
432,17,1
432,18,0
432,19,0
432,20,1
432,21,0
433,1,0
433,2,1
433,3,0
433,4,1
433,5,1
433,6,0
433,7,1
433,8,1
433,9,0
433,10,0
433,11,0
433,12,0
433,13,0
433,14,0
433,15,0
433,16,0
433,17,0
433,18,0
433,19,1
433,20,0
433,21,0
434,1,0
434,2,0
434,3,1
434,4,1
434,5,0
434,6,0
434,7,0
434,8,1
434,9,0
434,10,0
434,11,0
434,12,0
434,13,0
434,14,0
434,15,0
434,16,0
434,17,0
434,18,0
434,19,0
434,20,0
434,21,0
435,1,0
435,2,1
435,3,0
435,4,1
435,5,1
435,6,0
435,7,1
435,8,1
435,9,0
435,10,0
435,11,0
435,12,0
435,13,0
435,14,0
435,15,0
435,16,0
435,17,0
435,18,0
435,19,0
435,20,0
435,21,0
436,1,0
436,2,0
436,3,0
436,4,0
436,5,0
436,6,1
436,7,1
436,8,0
436,9,1
436,10,0
436,11,0
436,12,0
436,13,0
436,14,1
436,15,0
436,16,1
436,17,0
436,18,0
436,19,1
436,20,0
436,21,0
437,1,0
437,2,0
437,3,0
437,4,0
437,5,0
437,6,1
437,7,1
437,8,0
437,9,1
437,10,0
437,11,0
437,12,0
437,13,0
437,14,1
437,15,0
437,16,0
437,17,1
437,18,0
437,19,0
437,20,0
437,21,0
438,1,0
438,2,0
438,3,0
438,4,0
438,5,0
438,6,1
438,7,1
438,8,0
438,9,1
438,10,0
438,11,0
438,12,0
438,13,0
438,14,1
438,15,0
438,16,1
438,17,0
438,18,0
438,19,0
438,20,1
438,21,0
439,1,0
439,2,0
439,3,0
439,4,0
439,5,0
439,6,1
439,7,1
439,8,0
439,9,1
439,10,0
439,11,0
439,12,0
439,13,0
439,14,1
439,15,0
439,16,0
439,17,0
439,18,1
439,19,0
439,20,0
439,21,1
440,1,0
440,2,0
440,3,0
440,4,0
440,5,0
440,6,1
440,7,0
440,8,1
440,9,0
440,10,0
440,11,0
440,12,0
440,13,0
440,14,0
440,15,0
440,16,0
440,17,0
440,18,0
440,19,1
440,20,1
440,21,0
441,1,0
441,2,0
441,3,0
441,4,0
441,5,0
441,6,1
441,7,1
441,8,0
441,9,0
441,10,1
441,11,1
441,12,1
441,13,0
441,14,0
441,15,0
441,16,0
441,17,1
441,18,0
441,19,0
441,20,0
441,21,0
442,1,0
442,2,1
442,3,0
442,4,1
442,5,1
442,6,0
442,7,0
442,8,0
442,9,1
442,10,0
442,11,0
442,12,0
442,13,0
442,14,1
442,15,0
442,16,0
442,17,1
442,18,0
442,19,0
442,20,0
442,21,0
443,1,0
443,2,0
443,3,0
443,4,0
443,5,0
443,6,1
443,7,1
443,8,0
443,9,0
443,10,1
443,11,0
443,12,0
443,13,1
443,14,1
443,15,0
443,16,0
443,17,1
443,18,0
443,19,0
443,20,0
443,21,0
444,1,0
444,2,0
444,3,1
444,4,1
444,5,0
444,6,0
444,7,1
444,8,0
444,9,1
444,10,0
444,11,0
444,12,0
444,13,0
444,14,1
444,15,0
444,16,0
444,17,1
444,18,0
